Soma,Media,Desvio Padrão,Min,Max
272.9657293977187,0.1706035808735742,6.770575111641785,-6.418695798367141,270.4303194228826
281.7770015715094,0.17611062598219338,7.191580433849845,-4.789351777004045,287.4516079936954
273.1703739556915,0.17073148372230718,6.947554674776661,-4.0608194636829005,277.53779480787983
277.16419797941273,0.17322762373713296,6.877284647210363,-5.340507865895954,274.5319625900087
280.91387689527875,0.17557117305954922,7.047570474766206,-4.921825171318804,281.61340956278156
261.04190805580293,0.16315119253487684,6.6481301872431535,-4.977174606283607,265.4227283920328
266.0046422302574,0.16625290139391086,6.903512261504704,-6.446640855560677,275.5522273239164
267.3546310129776,0.167096644383111,6.712898322878177,-8.43945297323585,267.461968621098
259.3618318699648,0.162101144918728,6.716114732893994,-8.813928692612897,265.2486142428684
268.78630496492093,0.16799144060307558,6.858584505052753,-5.766524797333005,273.93220681380734
257.4070292130054,0.16087939325812836,6.7276044743516525,-6.8024515357948525,265.0126257606692
282.87727677670165,0.17679829798543853,6.905546709668887,-7.038369629583828,275.64984151852184
265.43353520514074,0.16589595950321295,6.8909118398270675,-6.053976431855567,275.0539017738958
268.12259698141423,0.1675766231133839,6.763200691161165,-6.839308078361061,270.1961246474474
265.3726043552323,0.16585787772202018,6.79898274178477,-7.685018457649039,271.6240747956128
278.53574163129963,0.17408483851956227,6.628945161509882,-9.587319210379007,263.6120039823297
270.2750160166225,0.16892188501038904,6.898542307387948,-5.257855778198098,275.3834713405025
290.2563023279596,0.18141018895497474,7.121588865442956,-5.328807143866908,284.6152324533679
271.07749037140604,0.16942343148212877,7.046748093126751,-5.706998294331983,281.5557601814722
256.0622620108284,0.16003891375676776,6.569536391677126,-5.68252223291602,262.24838931359176
312.3816134034596,0.19523850837716225,6.897131625796242,-4.5289527284238495,275.33871425674596
266.77610108016324,0.16673506317510203,6.752622671701067,-4.848181078523836,269.7883599442825
271.6164613588578,0.16976028834928614,6.790375169592269,-7.435104518681651,270.8621178739184
272.794585191193,0.17049661574449562,6.759763044095554,-6.408828995961591,269.5079766848301
262.3698833643552,0.163981177102722,6.787513313583348,-6.719546616657635,271.13787051068556
284.39705302917514,0.17774815814323447,6.907118710565265,-5.845496151489271,275.72175440387724
267.78695891173095,0.16736684931983184,6.780249502291303,-6.307792447027155,270.86677087650094
279.2357720111443,0.1745223575069652,6.887338643664336,-3.881615211308449,274.92257149012084
278.4247221309698,0.17401545133185614,6.917163112466605,-7.517460031509642,276.30168001568256
271.29681768801925,0.16956051105501202,6.779447509065995,-6.072713943761501,270.71121523096133
262.41862749404703,0.1640116421837794,6.907028066590128,-5.766051733144936,275.7113799446592
263.8690265217046,0.16491814157606538,6.665947313750462,-6.432695372921099,266.1287754224962
270.68173715273184,0.1691760857204574,6.90742394014254,-4.492210014898897,275.71015448277393
266.76920216757395,0.16673075135473372,6.7745023591716285,-5.783134128255899,270.59553680634997
255.3819969499208,0.1596137480937005,6.735101936663008,-10.146867664857476,268.4235376251206
261.43755021872414,0.1633984688867026,6.534462510444556,-4.854911680496497,260.8232416942123
339.8670715310145,0.21241691970688406,6.7498407370444395,-5.279244241124736,266.9454350442039
268.4146471161687,0.16775915444760542,6.763436729176103,-5.596525022401687,270.2325367422419
242.5717715060945,0.15160735719130908,6.266033127130051,-7.052604209282686,249.7181002302006
284.38623380931347,0.1777413961308209,7.173653428321696,-3.169339879281457,286.7150772374843
245.41891681397732,0.15338682300873582,6.702668263096784,-6.42225228975085,263.87653063205767
263.94949887246,0.16496843679528753,6.794238057972609,-7.895120313284206,271.40511530890893
278.2056273028974,0.1738785170643109,6.740507014930443,-7.133921237474867,265.91992470943256
262.3880650278341,0.16399254064239632,6.743661431824614,-8.99729284791391,266.50241344515706
269.01274475639485,0.16813296547274678,6.89914183108197,-5.6085258526642665,275.37760739716794
268.80145552874563,0.16800090970546602,6.693390538970469,-8.766763979354183,266.533167697753
279.0201024959423,0.17438756405996395,7.038298558584057,-5.075253561204583,281.238424345174
261.7009444732041,0.16356309029575258,6.630110394390149,-9.377023766609698,263.8287962064002
303.7505154258465,0.18984407214115406,6.88300858187989,-6.054931194807901,274.7814506730758
279.9539891296323,0.1749712432060202,7.101133807044086,-5.1103198046316045,283.77914038915753
247.96323278523147,0.15497702049076967,6.28140563230219,-7.4955568571722955,250.39580002983004
278.11443204667455,0.1738215200291716,6.919029002791023,-4.657605265420497,276.3840507693428
268.07722044538366,0.1675482627783648,6.7510372968241406,-4.344096646241868,269.7915018963862
248.20896276185144,0.15513060172615714,6.135507178111604,-7.332039743810538,244.34110384829438
243.28870076210399,0.152055437976315,6.15824790183385,-8.076729400823226,245.21860803992004
269.989028287999,0.16874314267999937,6.902078059676174,-5.586264848992116,275.5046341973412
268.2944231088643,0.16768401444304018,6.7931352676749555,-8.191270937017448,270.9507592143126
268.63258121027604,0.16789536325642251,6.902452368204012,-4.588184732332527,275.4988350683404
241.18016530032128,0.1507376033127008,6.091287940329199,-6.196313370329634,242.69943371554473
258.6188519756321,0.16163678248477006,6.791811145167116,-9.497141801872322,271.32003459156226
275.94233297428747,0.17246395810892967,6.852079745110997,-4.4286973162507035,273.7383247535918
271.4859379019036,0.16967871118868974,6.659232886462961,-7.792695133109071,265.1348662505411
